Date,Stock,Headline,Sentiment,Confidence,Entities,Matched Stocks,Link
2025-11-13,HDFC Bank,HDFC Bank share price close to lifetime high. Should you buy or wait for Q2 results 2025? - livemint.com,NEGATIVE,0.977,HDFC Bank,hdfc bank,https://news.google.com/rss/articles/CBMi7gFBVV95cUxNeXJJd0dlT2ZvTDRZXzkyQ1VvS3d6UENNX3pYZ05OQndscS03UkdHRW9Eemk3SW1YUU9OZVZzOGVSMnRLZXFrUHBSS0I4NWgxOF9DZFhRdXhwUVBYMUFhUG10ZnVMUl8xUkZjNm8xMmtBZ3NlanBaT3ducEJDTU9wVFNGMEZOai01dDJWbWlhdzdFZmRoc3VneWVLSF9ZQUVxZi1kOVRnbFdoTG1FSTBBZ0VBZmJ1clduam90WjMtSExXa2pqX0xWWEZiWVVvTXhkVzluNERBVktSVXdHYzVjTmtuS0I4cjg1eGtHWGdn0gHzAUFVX3lxTE9BekVaMFVaa1hmZ0dFWndvM0drNVBvRDF4MFVUcmtscWZGYjZhRjNpUWVqMWJ5dlZFOWMwNmJpMEVUejNnVG1JRGszYk8xeWphY1Etby11WHNzLXdpQ01IcGJTSjUzRTd4OEtsZ0pYa3JPcjUzRjBLYWluWXF1eXFqTURIYnl3b2ZkMHByRmFmU25jRmdqLUtMdVhkUmhlcDJOcWptS19HNVFPS3dnM21sbWFGM0paNGNMSFpEblVyY1JWd0hQZkxzekd5WHY3Q3hpbWIweFNVbTlTVDhBVzBteXM3SzExNG03VEJmWVdJcThlVQ?oc=5
2025-11-13,ICICI Bank,"Market Highlights: Sensex, Nifty end flat after choppy session; ICICI Bank rises 2%, Eternal drops 3% - The Economic Times",NEGATIVE,0.999,"Sensex, ICICI Bank, Eternal, The Economic Times",icici bank,https://news.google.com/rss/articles/CBMi2AFBVV95cUxNdUxaRGZrd0dPdWRQYm9zN3E5Z2JpZUFnX08xZFJiVG5Wa2dPQkpVWS0yVFJPTGJRVkRjaUJJakRJakJtdk4zbjE2TTVSZDVwWkJCVDFqcHZYTUhuSTIycXBtNENZUTNLUHY1azdGYzV3OWJiS3diZDFndFI5Um5GNEx4VXl5LVhsZ1pIQkJTWE1QdThzT2FmX0VJYWdCWTk2SGFfaTk4OUxaa1dZT1RXOXJnYkduS003TXRaRjFVdk9TRUQzUS1VbjZXSmJoQ2JoV3RNVUdmMnLSAd4BQVVfeXFMTzNRLUpZMmJuak9WbERCdXFULVFfR2JtbG4wVVRGaXMzLUFsdW5pbXVxM1NGNUIzY2RIbGdUVFphb3ZYUUhsenMzVzJSVTJUM25QcGItb0NPWi0zeWZIZmQyNHJGVFJFRWdiWE1GNDQ1VUI1RUxxV05zSmVOM0JhSTNPRFFoWW1iWl85bVdqenROa0RJOFFOMjVqcVFFcWZPbEZCSzRTSndvdnVNOVhSOHhnNmVjQ3FmWFN1T29YY2hiVG1wdVh6bngtQXRmLVR3cEpVWjU3Z0VkUWNqSEN3?oc=5
2025-11-13,ICICI Bank,"Stocks to buy for short term: ICICI Bank, Bajaj Finserv, Persistent among 6 shares experts recommend for next 1-2 weeks - livemint.com",NEGATIVE,0.986,"ICICI Bank, Bajaj Finserv, Persistent, com",icici bank,https://news.google.com/rss/articles/CBMilAJBVV95cUxPbmhSc1pvck1oSGlaQ2tNblp4VncwQUdVVndTYXc5dlBxbVRwWlFjVE9kS1M5T1ZNRVFkWm5zSFpmQXM2TmFFUlZLV2FYRDVWdmN6MzdIS1U2WmF3cFY2YTFFbFZWU283MUxQazZtNV9xUWE1VDdIMDl2RW1uN095a0wtci13ZDZmUFA3WlpEUXFxQmktNnJpak9DOWdJc0E5Zm5YcVY0ZzVreUE4cElmY3pUYkdhcU82SVZ0aFlpUDFHenNZWDlMTFNpYnlCNXNfQnVKVDJEVGhYenFXYjF6RGhKOVBSOHZfcU5XNTRiaXRzNGpOaVd4V00tZTFEelFKMEhVbWFxcHBjOWRMdFlJYi1hTmzSAZoCQVVfeXFMUDBpbWxURmZiWlFEdjRrYUtTeGJmY2tOLVlGd01YRl90bWVrMlJhZHpfWWxmcmRRWi1Edjc4VDNEdG85MHpkdlVMbzV5VVpwUEtLRGlxNkROMmFwdFhoMWRuanJaUWpMSVV4TVI0dW5yUnVFTnFiOUFHS3BtWTNXNzNYTTdYaWF4VXFuVk5fOXRXd0FnWE45VDhpRDNFTGVtT0RjaTZpbVRiTGZMOUdLRWhXMzdHU1dYeHk0WDZfUk94NjkwSkdaWnVvcnNpRDhKa09EZlBhZGNnbTJxd2VFYkNBZWYwaUZYcU9MRm9FR05RNXg5dkg5QTBRYlBsOTZNZ3R4WHN6TGpXbU1BLWJ5MWY2U0hPUHNvdGxB?oc=5
2025-11-13,ICICI Bank,ICICI Bank's Technical Indicators Show Mixed Signals Amid Market Dynamics - Markets Mojo,NEGATIVE,0.994,"ICICI Bank, Mo",icici bank,https://news.google.com/rss/articles/CBMi5gFBVV95cUxNWktwSVVnRDFxeUJFa2d5VXFrQjFMc0FNYk9KdzRveEk0bVMwZncwTWlzWXRYNW11bnA1emVzc2d3eVJqUm1va1hIUVdSZ1g4U1FXOVFBRHF3V294VVdlMUhNZ3Z3QU1OS3AzdGczZkVpeU9hYmt2OFZXV3prMHpmazd4WF90TGtER0diRVdzamhDY01DdDQtUU05NWlhblpDaFF6U0VjVHJvUHBtMjBicUpvWkx5TnVEMEJVSEhHdnIwLTVGNksyN3ZxVDJnWDN0OXFCbkJsdnltbl9NTUxUa0JUSWNUdw?oc=5
2025-11-13,ICICI Bank,"ICICI Bank Ltd spurts 2.1%, rises for fifth straight session - Business Standard",NEGATIVE,0.893,ICICI Bank Ltd,icici bank,https://news.google.com/rss/articles/CBMi1wFBVV95cUxQd0hBczczV1BqTk9vNmJ6bkZHZjFUZmM1bGx1S1g3MC1FYVFDMThfQVJOY19MZGVqX2ZfRElva1l0bTdBRzI0cHd2Vk54aGNpekdXSkxIbEN1aS1MSzA5UGNVUkVKdWxzOFRwcFFRelRrNEFoV2k2U25vZFJ0UjBhc2tURjJUUWpodVdjR2FxaG5Rbkg4S0lqM1NVR0FRYVd0OThiTnl1bkw2bnQ0aWV1bXgtbzVqVFl2UU9DbXBXTlJ6eTE1MTIxd1JPQVNPdllCOEVVXzJyMNIB3AFBVV95cUxNWGF4VzdmektDdTZteWU1dFE2UHFsX053MTNuNzVEbWtTbkRBUDRBTzMzdXgxYmltV09HaEpDaUQ3RDgyRTJYUm5EcWx1eDRfV0FpX09DWHc2YU1Mbkp6aHlUcllpLWZXcTZpNUlHNVZqSkttZDVLZy1JLVREdmpEYjExcUpwUS10N0RTeEFhTHhmb2dkMHgtVUNZR0tOOTNhZ1FnbGw1cFUxc2NqV2RxemF6Nk9Ga1Iza1pFWHJ1amNJaElWN2NSMlRHa1FCTEtkUUV1Mmw4RWZLZEp6?oc=5
2025-11-13,ICICI Bank,ICICI Bank stock: Declining right now and may be a bit undervalued - HDFC Sky,NEGATIVE,0.999,"ICICI Bank, HDFC Sky",icici bank,https://news.google.com/rss/articles/CBMilAFBVV95cUxOTkVVVmhOeGsyY2NmSFVXa250ZVhTTTlubGZsb2ZGbzZnWGxua2RSMUhHbnprNlVjSzdiLVZVUGFqaGJYVmpwY1VkaF9KUGRRZTV1Y1VVcE9vdTZvNFEyeHdOUERPQzY5cWFTY2tVWUFIVUl4QVlUOWFhSEcxZnBPQTZwSEtxT2U3TXk5aHk4aF9rdDNI?oc=5
2025-11-13,Wipro,Wipro Allots 1.59 Lakh Equity Shares Under Employee Stock Plans - scanx.trade,NEGATIVE,0.997,Wipro,wipro,https://news.google.com/rss/articles/CBMixwFBVV95cUxPa1g5WHB2SlpEMXgtNFF6Y0hXWmZiTjlNM25qa3EzZ3ZqU3UzY2R5QzNrbV9RUnctMkVWcS1iNTRVbWF4TmI2ZHdQWHRvSHZJVFhEdXBYSVJ3TjhnWDBFc2VZTmpFc1dTUC1raGRnZTB2RFJYSTd4cUlFSWtmcXhuemlmeVhqV1lTMmlNR2RTQ2dobXpPLUFBYlN5RHRadTJaSExyNzhXcXdseUlGVEJfZ3J0VkJmVmV1TUw2c1ZXRks4YThIQ1RV?oc=5
2025-11-13,Wipro,Wipro to Ring The Closing Bell® at the New York Stock Exchange - Wipro,POSITIVE,0.811,"Wipro, New York Stock Exchange, Wipro",wipro,https://news.google.com/rss/articles/CBMiswFBVV95cUxOZ01oa1lQWXhyOG15b0MwWG1qRUV5aXN1WkJURy1CLWNCZW9tYnIwYjVJNWxFajVKTFJhdGlGdk9tNkRDYklURENDUTFEVnp4UjBiODRHX2hNdmVpVlNJdkhWVFN4S2Q5QUgxZkZ6b2xBNVhXR3Q3dmt0SHRBNGRoUXlkQzFyX2NuSlpnNXIxcGpOTnFBcUdyY1IzQVYtSG5vX296N0ZGZUhDVlNIWDFmcWN5MA?oc=5
2025-11-13,Wipro,Wipro Share Price Highlights: Wipro Stock Price History - The Economic Times,POSITIVE,0.996,"Wipro, Wipro, The Economic Times",wipro,https://news.google.com/rss/articles/CBMivgFBVV95cUxOQnk5RURrMUUwTEJ1M3o2cmp1YXNHS05TV2FZSEhYUzhnWXVUTWNKVmJXQ213VTRtdUZHZk5uajhKNTFOWmxwb09peU15WlFxVXU2U1dZSHB4Nkw0OUpTWThDNF9BWGFTczByY25fZGxLT3E1cXhiNWMxTFlDMDdZSHJTX0lINVZXT2FBQWtvdldoYUxZeDl0dWtQcTRvSDRGaVg5WmdET3c1akNRU0l6Tk9tNzg1SnFVR0JiLVhn0gHDAUFVX3lxTFBEblNOVG9sTmxFN3M4ci1ETndlX3ZKaVpzZjUxcGpRa25FemdrUkotOW1zbVVvdTNFSWYxbmhuZUZQcmNFcDYxM3NtQ1ZUcG5XQjBLZzY3WG9oNGM5RmFZZElMaVFKcWlESG1GdDZ4cVJ0ZGYxZ00tZ3ZFRkxWQVktU3hQSUJBdkVXWEpkcDlLNk01RGdQejZ5VEstZE9DWEkzdzl4WXFOdlUyVm1VcVU1TDVXQWxheVBXdzNuS0RiblpnSQ?oc=5
2025-11-13,Wipro,Wipro Adjusts Evaluation Amid Mixed Technical Indicators and Performance Challenges - Markets Mojo,NEGATIVE,0.995,"Wipro, Markets Mojo",wipro,https://news.google.com/rss/articles/CBMizwFBVV95cUxPZjBCODYyUUVsWHBOOHZLU01yak03RkhtWmYtRlktYUNRMDE5c1lvVV9Ta1N1RzMzWEtfY3lfb1pLS1NkaTVHbkViX3dkYzVOSG5ZdTdmOV9XNUR5ZmNKNTFIdktKQ0VLazVyckdBZVlQeGtrX1J2Z1FCR2pzTWpNQnZiUXB6cmZ2a3ZPUmxUQXRsWGFaSDZnWFZEbGo5ZU96QkRYYkRSMGJPMVhKM2ZHWVFkQWdSd09EVFpiZngyenVxMVlWbl9WV0tOZVhhWHM?oc=5
2025-11-13,Wipro,Wipro shares drop 4% after mixed Q2 results; should you sell or hold? - Business Standard,NEGATIVE,0.999,"Wipro, Business Standard",wipro,https://news.google.com/rss/articles/CBMi0AFBVV95cUxNY01zdFN1dkdrSjVLT1VRWGtROU16ZFo4NS13Xy10MUdxdHV5NEwzbkJvMzh4aFpMSUxVSFg3UlE1Sk1keW1NbHk1dS1DamdGOTJSSXB0c0VuaFRKQ19LWG5udFp6aEc5azVhMWk3NEszNDNaZGxEM015bE5Tc2VyZVJUMy12dldXNG81MkU3enRia3JNbERxRjlveUU2OU1SbVNaQ1FOelE1NTdCMjVidmVNUnJzMExJQU1QOURZVXNEdWthalV4SURQaTBnX3pL0gHWAUFVX3lxTE5fQlVEYVVqZlNSYlRKczQ0X2hTb2MzOXpaYkFnbW1rbXdJMEZpZjFYcVgyejNmdXZSeWNEcld0eEIyM0U1ODNqV2plTVJHbFVLRFV2MWxCQjVzaUFnZGZfOGRzSmlJc1ZUblNYRV8yQTZvb2tyTGkxX19PY3V6bmx1ZUNfbmkyNWJkaU5rVktuWkJQYW1RZTFJTlhjcGNWTkx4NkphVmVYSm5UVDZDcFhFLXFxaW0xeW1GbnFGZEJWU3VyaTlSQWNNN0tKcHRsWWxfNTZyT1E?oc=5
2025-11-13,Tech Mahindra,Is There NearTerm Timing Risk on Tech Mahindra Limited Stock - Utilities Sector Analysis & Big Profit Small Capital - earlytimes.in,NEGATIVE,0.995,Tech Mahindra Limited,tech mahindra,https://news.google.com/rss/articles/CBMitgFBVV95cUxPQkRaQmdKY01XODFSYktnbHhIcEJZZnZicGJlMFNIb1BHenVacDRGUEtFMGhHbktEY29Ed0VSXzRuejljdy1DRzk1aXVjc3dyRENyUUZWQllDTExZVTItRC1GYXBhWXl5WXkzYlJPQXJ1aWl6V1RlWHhRQ0ZRZmRHUGVWTUZESW1EVkc3TG9TZjhMb21fTU5aYUk0Q19BMzh6VEtENFY0Si1wN2JROFNPN2MwaEdjQQ?oc=5
2025-11-13,Tech Mahindra,"Tech rally: Infosys, TCS, Tech Mahindra shares jump as Donald Trump backs foreign talent; easing H-1B vis - The Times of India",NEGATIVE,0.506,"Infosys, TCS, Tech Mahindra, The Times of India","infosys, tech mahindra",https://news.google.com/rss/articles/CBMiowJBVV95cUxNT285LWYxcUdEX1l5bnRCUFBCZEFHb2VDd1NVQkp6LWpyZDRFOElGQ2RramVTTjVLel9JbWdLekgzdHNqQjhOTVBOV29uSkx2dU54QmdHOTRhR2VWTVFBbndpN0EyZlMzTk55LTEtTTdwNE5BSDF5Q2E1V3l5NUJnOTAzVUJPd1VPemgyaEk0TGs4TkJUTVVHQnpnVHRZUGZmeXlVOFlOVmxmbGlPeVo2V2s4cE9LT2g0QUJRUHdGdWlkclBwRG1uX0FGMXVfcHA3SGVNbzBDeDdTRnZ5RXhJRHBNem1nVzI2dGh1eGI0a3V0VGcxOGl6OEE3ejhBNFZ2X1ByNzN1Y2MxblUyOUF4NnlzX0szc3RleU9LZlBUWVFqd2vSAagCQVVfeXFMTjJTX0Fob0U4My1jby1NLUp1UlFISlk3ckVzRjRKQ1htLWhlRlBaUjZTQ1FPeC02eHg1M3dQWUxjY3JrNHJqdG5NOXk4TjMtNlhTUmdsQVhCeERlbGlhUUxfOEo5R1FYRTJsUGRzc1RTUDV0aENfZU02OXpRSmtVUW92Zl84LVhqQXoxaTFPZXZwTmoyY0hLSnVmZzdoclhLNzY5c2VlcURnU0Vyb0NNZU03WXFYZHNnS19OMlZRLTVZcDhhN29MSUlNUm1VbTEySUstNXlhc2F3LUxVaVQ4RGh1Z3lvMUExcHA0VUlCSEV2SUFDTWI1X1YtVjFLTlIydVNNeU5DSTMxN2tpalptTmdFNGNobEhBamRuMnRlTnd0ajctMXRxNC0?oc=5
2025-11-13,Tech Mahindra,Tech Mahindra Share Price Highlights: Tech Mahindra Stock Price History - The Economic Times,POSITIVE,0.998,"Tech Mahindra, Tech Mahindra, The Economic Times",tech mahindra,https://news.google.com/rss/articles/CBMiywFBVV95cUxPUWJmVENkUXBBcjBuWEtSN3NuUkRGZnp4OEJKQmpFUmd4MUZVdHlQQjlWMTRES3k5YTktdTk1UG1PQmt0TVR4ZjNMcXoxR3Y0RHprTDVFMV91RFdzTW1nLUQydUtOZC10WTk3ZUNGRUpnMVA2R1V6cmZEVHZhVjFXMjFXc2RudmNXWlZndWV4UUc2Y2I3blRFekE0dmphUmtsZzNvT0twVDRLdXc3V3NiM2U3aGJnQTRRcnRpLUJuejZ0cHY2UUJmdi1GRdIB0AFBVV95cUxPTEVBRElCdEcxQXVmTy04Y2YtSGRnMU1rV2gzM3VCaUcxY09hTGpINVhCZDdHUmVwS2QwbFF3a09kZTNTaVRaUlQ4M0lyY1BoZl9rX3RnTmdNXzF0aU9pTHp2X0xiUXNJcFJ0YXFTNV9sclNxM3ZiRmU0MmxRcHotZndCdk1qR1V1M1pnSERHaHk3emZmZW4zU1lfWk5weVVpY2RIdE10aTQ5dnNueWlZblg4bFotZ2Q4emJMdlNpblhvLXRJUWtpdEFDN0lzVUNO?oc=5
2025-11-13,Tech Mahindra,IT Shares Rally as TCS Share Price & Tech Mahindra Share Price Jump on India-US Trade Deal Hopes - Samco,POSITIVE,0.812,"IT, TCS, Tech Mahindra, Samco",tech mahindra,https://news.google.com/rss/articles/CBMi2gFBVV95cUxNeWZNOVpuZGF6RmU5MEJIbmVsbHBIVU1icElNc2lTbVRuanNnVU5kYnBQQ1puclpxaEhpSUYxaHJfZzNSSlRJUF9nWjRhTXZLQkw0VFNrVUdUTXdfYzFkSWhkcGppTGZ4OWVNR1pxSWw2S0daY0xqd0xUaThfeE9NS1hJLW9EOUNPcEVubmF1QTZJVkd0emFYMVRaT2hDN21iNGY2Y2ZCNzBTOFdOUmNWX3NsMl9LejAySEU0Q2Z0ZmRuTVh6RS15OGZBd2hHVU5BOEVsaXgtbUF5UQ?oc=5
2025-11-13,Tech Mahindra,"Tech Mahindra Allocates 45,105 Equity Shares Under Employee Stock Option Plans - scanx.trade",NEGATIVE,0.959,Tech Mahindra,tech mahindra,https://news.google.com/rss/articles/CBMi2wFBVV95cUxQM2FwanFpaERFV2UyR2V1bkdPeWpCRFJMQXMyTlVKcl8xRkQwSjAtaXpKdXg2T0dTYlVTWmNHV3FQc19LREFWdHg0aDl6b3ljemJxZ3I0eHBUdWgyYTlrTndOLTBqWjlNcEV5dzMxNm9iWXF0Q0Fxd0VtdGt2MzdGWXo5N3hycWZ1Z1dSQi11WXBrdWFNZk5DanVQQ2dLUjFxV2lydWd3bVZ0MFRLVWZlQ2x5LTZHTmMxZWgzR3d2Wk03c3ppdUhvblN1SXA1aG9tSTlBejNMQk90cVE?oc=5
2025-11-13,Larsen & Toubro,"Larsen & Toubro Sees 17,264 Call Contracts at Rs 4000 Strike Price Ahead of Expiry - Markets Mojo",NEGATIVE,0.984,Larsen & Toubro,larsen & toubro,https://news.google.com/rss/articles/CBMi0wFBVV95cUxPOG1lVXI5Z3V2dVNHQkpVcXotOFRHajRDSDFjM0VvUl9FYU9WdU1iVWhOdWotbkVERGhrTFcteGpBbmZIV24tN2dRRks1SkRUakoyblpvZ0o1dUQ0ZGZBNDFSTXJYNXh5RVN2LXVQYW9XYU11Rm1sVVA1aHlzOExZLVh4Q3NxbG5MYXJ6NVowMk5MaXZrTHQ0enFuME9VQXZMNTdYTkVOcmZNWC1mUTJobkItSm8wWTUzampZUVJkR3RKemVEbmliWnI5RWJIUU9pckR3?oc=5
2025-11-13,Larsen & Toubro,How Does Larsen Toubro Limited Compare to Sector Rivals Investment Summary - Stock Split Announcements & Big Gains Small Capital - earlytimes.in,NEGATIVE,0.969,Larsen Toubro Limited,,https://news.google.com/rss/articles/CBMiqgFBVV95cUxNbDJZSkl1UkFtZ3ZFZEJyRGx3TzVSRW5MbWFtbDAxSkdiN1V5NzBmTXZXWnhKWXRwR0VuQWFnMzU2enZsRUVEVjBhOVlQYS1pWGZMamhiN2hJclFaUncyam5iU3BjV1RtcHZiOUpsWXBvc19Gd3pWb3RheUk0UXN2LXBFQTNqeFZmRFA1TUl0enprbXI5Qm1fYVk2MlBaQklZZm9ibmdSTWlmUQ?oc=5
2025-11-13,Larsen & Toubro,"Larsen & Toubro gains 3%, nears record high; what's driving infra stock? - Business Standard",POSITIVE,0.845,"Larsen & Toubro, Business Standard",larsen & toubro,https://news.google.com/rss/articles/CBMizgFBVV95cUxQeDZvR1Jzcm5tZ0xDMExBZ3piWXJxQm43TV8tMWk1OHRseW90ZkgxT2M4aU5USy1hdDU1SnQ3T1FKY19hb0g5Z0N3LUhfTHE1a2pXNklWRTdINlE3WmRKNC1LZGRiOWU1WmdCTTdlaDFycHdBcEU5YVlKajRmUURUTmpnQmcwTFgyeXY4ZEtKZzZzYmlCVmNtVkotWkRrMEZvWVpSeElrUF9TR0lWN0I0X0xxZ0hobjk0QW5YSWFWQldDMjJzd05WdmVneFhKd9IB0wFBVV95cUxNVFRXYnVRNmJTUnAwZ1luRFI2eExHOFUwZ1ZqcmRrT21aTTF6Nm44aFhDWVRVc0RNZnlWYTFXLXlycExuRlRzZjcwcVdJbFd2dlJCdFFFSXc3Mmo0dnpFWDZrNWk3TFNza3VEamgxSUpuajFMSmZJZTdXM0paNTIyRms1RW50RE95RHc4SEpIekxxWVk2a1Q4NWRKQmxXcFZmR3JRRnNWbFVkRWJBZ2JPTjQ0YktvbFJOQzU1VmY0dVNrU1o0TllQN2ZFVjZzcUxENUVv?oc=5
2025-11-13,Larsen & Toubro,Micro-cap Trishakti Industries secures ₹6 crore order from Larsen & Toubro - livemint.com,NEGATIVE,0.937,"Trishakti Industries, Larsen & Toubro",larsen & toubro,https://news.google.com/rss/articles/CBMi2wFBVV95cUxQbmpleDlDTngwSVJaT2NjOFJPbUQxM3NUWFVvclRVTndxX2swWUpYa2pfOV9IaURtUXBkbTZsamtXV1Zza09QQTl1Wkg5cjlhUURFZGVLQnJLajZ0UDV5SHVyelZhaDB1X0k2MFpFX1hBbzVpbl9pY3hycTZiOEs1OGUwMEVzMDRYRzY3VmhabGxGdEpZaldpTnJ0THNnUHJBRVZqTk8yNnl5dGRHZk0wRExkc24tUGlJUnZ1V3owZGhPSUVUMFVBc01aOE12ZkJtV2tMU1FFT0xlQ2_SAeABQVVfeXFMT0tvZWVpUWU3WGdEQTVaZjJzOWlCX2JCYVdWZkxMbTdtUzdSOFcwRUNIVFY2UHFIN3NkSDkyaFNoV2Z3VlI0dlpyQ1BIbC1kSHRZSWdxVFNjcWtLZEljcEMyQzhlZDU3b0lObmQzQ2N5MmFZdnNzTG1ZTFd5MFJxR3V3TUJmYVZ6NzREV0RDY2I4SVRFRFhzajBnZnZTTGptNHFKUm9QQ256WXg0Z24wVmkyZGp6SmNhZlA4VlVMNnR1MUR1OFN0ampweTRkQVNFZXBxQlRfdzZDMm9rcXpHbVc?oc=5
2025-11-13,Larsen & Toubro,Larsen & Toubro shares hit 10-month high after Jefferies hikes price target - Moneycontrol,NEGATIVE,0.994,"Larsen & Toubro, Jefferies, Moneycontrol",larsen & toubro,https://news.google.com/rss/articles/CBMi1AFBVV95cUxPaWswNnRTT0EwVWw3QW5lb05FbS1hYXRaSGtPREJwbGNqbzA5TzR5eGpSOWhqWDNxOVJId0hjOTlkMTRzbWU2THRlWnVHNksxWTdYZHg5b2IydGY5QS05SDE1UmEyaWpCVl9iNnhKdFVCcUM3ZU1QU2VVd1pjNzhvWUt5VHJVMERyOUw0REk0TXo5TDNOTXJDVThuZVJuOUUzRERhQXFPTWVNREtCcDN0Y2xJN0taYmhOU1piSFdDV19MazF6X1dWOXVvLXY5MlA2d0s0WtIB2gFBVV95cUxOS2ZFWGlGdU9kNk9pR3UtU29SSnhQbEc0SG9XaGcwX2VOSDJ5b3JPQkJTVld0OVRTQ1A0b1JMVGsyRG9jN2pXdnJvTXVPV3ZyTHI5YlF2NlFWakRURXdac3lQUFoyY2VjV21scTVnWklGbTF0MnNSR2laV25PdGw1cVphNWJzaTdPQXR6Mnl5eDNuWVJ0OUFsTGNmTFpRWUZXb05kblNmdkxNV2N3Rlp3dXdzOEExaXF2T3RVczFxS0NKdktxQmVQMUxOMnc2aGtpQjZJMFlYb3NSZw?oc=5
2025-11-13,SBI,Promoter group boosts stake in SBI-backed NBFC Paisalo Digital; acquires 44 lakh shares - livemint.com,POSITIVE,0.955,##BFC Paisalo Digital,,https://news.google.com/rss/articles/CBMi7AFBVV95cUxNYmg5cDU5OTJ6X2R1ajNDNDA0bzNZRXhqMVRyZ0VZRXhTcHFmaU82ZFVRaDFiTmFRMVFqU2FQa1Z4bWNkbmhEU2tSU0JYZXlTcFhfMmR6dU5XM0l3bG1ocDh3RzRtQUFzX3pBcHFSYTZpRGFnd3JxNjFMT0I2cF9NR19wdzlUUVRVUmN5bG94SnUyQ0hyc3U0WmJoNVpzWkF0b3dGUVZLM3NIc3dZejZOZWlzVjZsclhiZkN0S3ZMTUdWS2E0TzlpRmNRc1kyTmVWaHljcngzR0lWNkFQaHd4b2xJS3RYLTJwN1dnS9IB8gFBVV95cUxOR3FBczhVemtQOXExdHVCalFyRExCUFpVSFdFZkF6d2VuTGhtT3dESmpUckhzemdHNjZ0T0tQbUpjeXlZUUYtOTRWakdObGFsSy0wVk1yem1mS0JBazZZRVVQVWkwMExoOGNqVGJCWndrcUgwTXpmUzhGNmNrQ2VhVHpoZ29jZUVHU2NtdldoQi1hZXlNdXpEcVBGY0NGRFVuT0Z0cmlwVE4yR2w3QklzQUxnc1JfX2ZMa1ZSamJjNmVpeWJGM2JKeUdGLXJwMjJHTFVnekNOVUJEclB6YVlXX2xEc2RIVUtKeVZsNGtSVGJQUQ?oc=5
2025-11-13,SBI,State Bank of India Expands Stake in Raajmarg Infra Investment Managers to 7.45% - scanx.trade,POSITIVE,0.976,"State Bank of India, Raajmarg Infra Investment Managers",,https://news.google.com/rss/articles/CBMi3AFBVV95cUxPS3VtODJmb1lzdElKSUVHMld3dzRHVktMVllRMXZTamJYSVAtRzh1bUs1X1UwVnFTOXZvRkN6SDQ2eE4teUNiQzZsZ0lZRUxaMVRYZ3N6ZkhyeTY4NExGZTRDcnZDSVhzUE1sY3k4a0Vab2tKTlA3N0lGelFHN1p5RUhDLTZ0WTlhUE90cndFV1pHUzRIU3RFSWtiN3VPR2F5WG5MSjB4RkhCa3RsZ2NfQ29QTDczOTlpaFFiLWxYWDVWdXVMYnRQbjEyQ3kwNlB0Z3VFSWNtMTRFUXRF?oc=5
2025-11-13,SBI,SBI shares in focus as lender to buy stake in CARE Ratings' arm - Business Today,POSITIVE,0.778,"SBI, CARE Ratings, Business Today",sbi,https://news.google.com/rss/articles/CBMiygFBVV95cUxOOFNxYzdmT1U5RGhkYmZOcHdtdnQ1R05hOFp5Y212QjlBZFBLeG1XdEdhNEE2Z0JzM3llaUlJalNMRWxhLUktZm9VaFB0R05WR0F6S0tkWE53clVGb09NNFktdG54N3lidUd2b2tmQmNpdHQxNlpjZDk1NFRVUWdHenVIb0phZnVXR0p0NGh1VDd6Q2xCM180b2k5OW1hRUVkWk01Y1Qya2pmWHZJX0NvWHJ4c1dGN1hqdktGcnJnUkdoOGdqZXRGTzZ30gHPAUFVX3lxTE9JT3ZTOUR5bS1iQ0tMNmM1aXBBay1RX2tjVy1jeVQ3UHlyOXdIWXlJNEp5bFU3V0NfVnBfMjhSTlhoOWkzS1gwWFJEMEwwVVNrR0lFNkRYZExXN0tuUkNiX0FkU1ZDbWxXUEdfU3pKUnFkVExIVlZHSjJ3NnMyczBpZmtHVTVaMlVvdDY5TUUwQnRmQVZkNmZFZ2ZrZm5IMHgySXFCV29Fc1RpLW50eWFoeVo5Vk55cEZBNzFsbzhNRjBJb2xsck14LVRKcGhYYw?oc=5
2025-11-13,SBI,"RIL, HDFC Bank and SBI among 9 stocks owned by over 550 mutual funds in October - The Economic Times",POSITIVE,0.878,"RIL, HDFC Bank, SBI, The Economic Times","hdfc bank, sbi",https://news.google.com/rss/articles/CBMi9gFBVV95cUxONWNEY0Q4LVBMOTVZWFFwbk5EVWxrMXNHWnpyblI2Um9Wb3pENlpoWVdfMExxbG9SSGlqMXF4S2hzdHFIaE15a1hHT0tMUmVLQ09WSWlmVUxPU1hDUWZyUEo0ekxsWEdaMW15WkNQVG0yd3FXUUpQYkVoVk1PcTFNZ2ZIWnNkUnFoWDlrM3QtZW1JdUN4ZXBic1JBOVB4WVlyRF9FUW80bHhaQzFEY0JFVUpia3AwX2RRaXl0RTZFSkRCUVVyTG9sOVdldlhZZU84VEJ5V0hTVXlGSFRiTU1UTUR6ckpyd1BSa3lhdE5WejZ5TlNjdGc?oc=5
